shift,phase,label,kpi,n,mean,sd,ci95_half,min,max,median,cv_pct
1,1,FS1,throughput_uph,10,63.05,11.138845940621,7.96769677598238,51.4,91.9,60.25,17.66668666236479
1,1,FS1,fatigue_index,10,0.31814,0.09348553304596861,0.06687087551278509,0.2176,0.5565,0.30989999999999995,29.385029561189604
1,1,FS1,noise_db,10,81.17999999999999,1.7893512169995518,1.2799358208910319,79.3,85.8,80.95,2.2041774045325844
1,1,FS1,energy_kwh,10,760.4,68.53579762106483,49.02414995734245,660.0,899.0,767.0,9.013124358372545
1,1,FS1,defect_rate,10,0.00779,0.0005858517066820088,0.00041906394786476217,0.0074,0.0094,0.0076,7.5205610613865055
1,1,FS1,cell_balance_loss_pct,10,7.8,6.012024987010986,4.300444800250318,0.0,16.1,4.75,77.07724342321778
1,1,FS1,agv_utilization,10,0.378,0.07140339238750805,0.05107536115976077,0.314,0.57,0.3645,18.8897863459016
1,3,FS2,throughput_uph,10,103.21,8.432009118696314,6.031476889817286,93.9,117.0,100.65,8.16975982821075
1,3,FS2,fatigue_index,10,0.8257099999999999,0.11727697936461738,0.08388906852304656,0.6809,1.0,0.8169,14.203168105583968
1,3,FS2,noise_db,10,86.51,1.0343543343017831,0.7398811096385676,84.4,88.5,86.65,1.1956471324722957
1,3,FS2,energy_kwh,10,1031.9,90.165834869854,64.49627148324157,933.0,1196.0,1008.5,8.737846193415445
1,3,FS2,defect_rate,10,0.01051,0.0006297265720577109,0.00045044795526231427,0.0099,0.0117,0.010450000000000001,5.991689553355956
1,3,FS2,cell_balance_loss_pct,10,7.209999999999999,3.6671060342818924,2.623107374165228,2.8,13.8,6.6,50.86138743802903
1,3,FS2,agv_utilization,10,0.6209,0.05434958857045542,0.03887665238726195,0.557,0.714,0.6045,8.753356187865263
1,5,FS3,throughput_uph,10,57.279999999999994,8.785821911845622,6.284561730590288,44.3,68.8,59.0,15.338376242747245
1,5,FS3,fatigue_index,10,0.28650000000000003,0.05934288312660396,0.04244839196860111,0.2226,0.3782,0.2771,20.713048211729127
1,5,FS3,noise_db,10,83.05,1.880455027675778,1.34510303322831,80.5,85.5,82.55,2.264244464389859
1,5,FS3,energy_kwh,10,709.0,42.939233549025744,30.71474320908446,660.0,779.0,711.0,6.056309386322389
1,5,FS3,defect_rate,10,0.00794,0.0005399588461684424,0.00038623645400194946,0.0073,0.0088,0.00785,6.800489246453934
1,5,FS3,cell_balance_loss_pct,10,6.42,3.3485651985423384,2.3952528187229003,3.0,13.9,5.05,52.158336425893125
1,5,FS3,agv_utilization,10,0.34609999999999996,0.054013269974454735,0.03863608127178531,0.271,0.419,0.358,15.606261188805185
1,6,FS4,throughput_uph,10,53.220000000000006,6.994887021563996,5.003493096787482,44.0,65.8,52.0,13.143342768816227
1,6,FS4,fatigue_index,10,0.29146,0.05307083735704363,0.03796195242869365,0.1854,0.3705,0.29159999999999997,18.208617771578822
1,6,FS4,noise_db,10,81.83,1.301324111989186,0.930846515597496,80.3,84.5,81.65,1.5902775412308277
1,6,FS4,energy_kwh,10,679.9,35.82813915842624,25.628126143750734,597.0,735.0,684.0,5.2696189378476594
1,6,FS4,defect_rate,10,0.007639999999999999,0.000340587727318528,0.00024362485587476492,0.0072,0.0084,0.0076500000000000005,4.457954546054032
1,6,FS4,cell_balance_loss_pct,10,13.530000000000001,10.254326999965537,7.334994003242265,2.6,38.0,11.55,75.78955654076523
1,6,FS4,agv_utilization,10,0.3073,0.046233826000739615,0.03307138893303394,0.259,0.383,0.2955,15.045176049703747
