shift,phase,label,kpi,n,mean,sd,ci95_half,min,max,median,cv_pct
2,6,S4 (shift 2),deadline_gap_pct,10,51.8,0.0,0.0,51.8,51.8,51.8,0.0
3,1,S1 (shift 3),throughput_uph,10,40.7,0.0,0.0,40.7,40.7,40.7,0.0
3,1,S1 (shift 3),vr_score,10,0.481,0.0,0.0,0.481,0.481,0.481,0.0
3,1,S1 (shift 3),fatigue_index,10,0.3501,0.0,0.0,0.3501,0.3501,0.3501,0.0
3,1,S1 (shift 3),noise_db,10,77.8,0.0,0.0,77.8,77.8,77.8,0.0
3,1,S1 (shift 3),energy_kwh,10,401.0,0.0,0.0,401.0,401.0,401.0,0.0
3,1,S1 (shift 3),defect_rate,10,0.0079,0.0,0.0,0.0079,0.0079,0.0079,0.0
3,1,S1 (shift 3),deadline_gap_pct,10,21.7,0.0,0.0,21.7,21.7,21.7,0.0
3,3,S2 (shift 3),throughput_uph,10,48.11,0.15238839267549953,0.10900451550279927,47.7,48.2,48.150000000000006,0.31674993281126484
3,3,S2 (shift 3),vr_score,10,0.47000000000000003,0.0034960294939004816,0.0025007350919279544,0.467,0.474,0.46799999999999997,0.7438360625320173
3,3,S2 (shift 3),fatigue_index,10,0.5960300000000001,0.01287047007688529,0.00920633999999999,0.5594,0.6001,0.6001,2.1593661521878578
3,3,S2 (shift 3),noise_db,10,84.68,0.6957010852370443,0.4976400000000006,82.7,84.9,84.9,0.821564814876056
3,3,S2 (shift 3),energy_kwh,10,461.5,1.5811388300841898,1.131,457.0,462.0,462.0,0.34260863057078866
3,3,S2 (shift 3),defect_rate,10,0.00995,0.0001581138830084191,0.00011310000000000009,0.0095,0.01,0.01,1.5890842513408954
3,3,S2 (shift 3),deadline_gap_pct,10,24.81,1.5722948550164215,1.1246738408978842,23.0,26.6,25.9,6.33734322860307
3,5,S3 (shift 3),throughput_uph,10,34.339999999999996,5.5622137878925715,3.978691607853014,24.6,42.2,37.25,16.197477541911976
3,5,S3 (shift 3),vr_score,10,0.4124,0.02805233204803717,0.02006603527954638,0.365,0.452,0.422,6.802214366643349
3,5,S3 (shift 3),fatigue_index,10,0.33851,0.03679469919552121,0.02631951350402207,0.288,0.3971,0.35025,10.869604796171815
3,5,S3 (shift 3),noise_db,10,77.92999999999999,1.2543701385334578,0.8972600000000004,76.6,79.7,77.75,1.6096113672955958
3,5,S3 (shift 3),energy_kwh,10,395.1,21.65615129446802,15.490801090970086,364.0,417.0,405.0,5.4811823068762395
3,5,S3 (shift 3),defect_rate,10,0.00786,0.00020110804171997836,0.0001438540315736756,0.0076,0.0082,0.0078,2.558626484987002
3,5,S3 (shift 3),deadline_gap_pct,10,45.72,10.555967243433662,7.550759443234832,27.4,62.2,42.7,23.088292308472575
3,6,S4 (shift 3),throughput_uph,10,25.1,0.0,0.0,25.1,25.1,25.1,0.0
3,6,S4 (shift 3),vr_score,10,0.358,0.0,0.0,0.358,0.358,0.358,0.0
3,6,S4 (shift 3),fatigue_index,10,0.3225,0.0,0.0,0.3225,0.3225,0.3225,0.0
3,6,S4 (shift 3),noise_db,10,76.1,0.0,0.0,76.1,76.1,76.1,0.0
3,6,S4 (shift 3),energy_kwh,10,409.0,0.0,0.0,409.0,409.0,409.0,0.0
3,6,S4 (shift 3),defect_rate,10,0.007299999999999999,0.0,0.0,0.0073,0.0073,0.0073,0.0
3,6,S4 (shift 3),deadline_gap_pct,10,51.8,0.0,0.0,51.8,51.8,51.8,0.0
