shift,phase,label,kpi,n,mean,sd,ci95_half,min,max,median,cv_pct
1,1,FS1,throughput_uph,10,84.4,0.0,0.0,84.4,84.4,84.4,0.0
1,1,FS1,fatigue_index,10,0.3583,0.0,0.0,0.3583,0.3583,0.3583,0.0
1,1,FS1,noise_db,10,80.0,0.0,0.0,80.0,80.0,80.0,0.0
1,1,FS1,energy_kwh,10,809.0,0.0,0.0,809.0,809.0,809.0,0.0
1,1,FS1,defect_rate,10,0.0077,0.0,0.0,0.0077,0.0077,0.0077,0.0
1,1,FS1,cell_balance_loss_pct,10,9.5,0.0,0.0,9.5,9.5,9.5,0.0
1,1,FS1,agv_utilization,10,0.501,0.0,0.0,0.501,0.501,0.501,0.0
1,3,FS2,throughput_uph,10,101.8,7.903023331471178,5.653089543957358,86.8,114.5,102.6,7.763284215590549
1,3,FS2,fatigue_index,10,0.81577,0.14421112647781376,0.1031552580602443,0.4937,1.0,0.81195,17.677914912023457
1,3,FS2,noise_db,10,86.4,1.6131404843417132,1.1538910139176912,81.9,87.4,86.85,1.8670607457658717
1,3,FS2,energy_kwh,10,1007.9,90.4635592686666,64.7092358913316,815.0,1153.0,1014.5,8.975449872870978
1,3,FS2,defect_rate,10,0.010440000000000001,0.0008720346578229815,0.0006237726752591845,0.0082,0.0114,0.0105,8.352822392940435
1,3,FS2,cell_balance_loss_pct,10,6.709999999999999,3.7663569194175484,2.6941022475771033,1.1,12.5,6.55,56.13050550547763
1,3,FS2,agv_utilization,10,0.6145,0.05522730806001282,0.03950449146362981,0.506,0.684,0.6225,8.987356885274664
1,5,FS3,throughput_uph,10,75.8,0.0,0.0,75.8,75.8,75.8,0.0
1,5,FS3,fatigue_index,10,0.3479,0.0,0.0,0.3479,0.3479,0.3479,0.0
1,5,FS3,noise_db,10,78.8,0.0,0.0,78.8,78.8,78.8,0.0
1,5,FS3,energy_kwh,10,760.0,0.0,0.0,760.0,760.0,760.0,0.0
1,5,FS3,defect_rate,10,0.007400000000000001,0.0,0.0,0.0074,0.0074,0.0074,0.0
1,5,FS3,cell_balance_loss_pct,10,1.6,0.0,0.0,1.6,1.6,1.6,0.0
1,5,FS3,agv_utilization,10,0.4699999999999999,0.0,0.0,0.47,0.47,0.47,0.0
1,6,FS4,throughput_uph,10,81.7,0.0,0.0,81.7,81.7,81.7,0.0
1,6,FS4,fatigue_index,10,0.3882,0.0,0.0,0.3882,0.3882,0.3882,0.0
1,6,FS4,noise_db,10,80.6,0.0,0.0,80.6,80.6,80.6,0.0
1,6,FS4,energy_kwh,10,788.0,0.0,0.0,788.0,788.0,788.0,0.0
1,6,FS4,defect_rate,10,0.0078,0.0,0.0,0.0078,0.0078,0.0078,0.0
1,6,FS4,cell_balance_loss_pct,10,4.5,0.0,0.0,4.5,4.5,4.5,0.0
1,6,FS4,agv_utilization,10,0.499,0.0,0.0,0.499,0.499,0.499,0.0
