shift,phase,label,kpi,n,mean,sd,ci95_half,min,max,median,cv_pct
8,6,S4 (shift 8),throughput_uph,3,25.100000000000005,0.0,0.0,25.1,25.1,25.1,0.0
8,6,S4 (shift 8),vr_score,3,0.35799999999999993,0.0,0.0,0.358,0.358,0.358,0.0
8,6,S4 (shift 8),fatigue_index,3,0.3225,0.0,0.0,0.3225,0.3225,0.3225,0.0
8,6,S4 (shift 8),noise_db,3,76.1,0.0,0.0,76.1,76.1,76.1,0.0
8,6,S4 (shift 8),energy_kwh,3,409.0,0.0,0.0,409.0,409.0,409.0,0.0
8,6,S4 (shift 8),defect_rate,3,0.0073,0.0,0.0,0.0073,0.0073,0.0073,0.0
8,6,S4 (shift 8),deadline_gap_pct,3,51.79999999999999,0.0,0.0,51.8,51.8,51.8,0.0
9,1,S1 (shift 9),throughput_uph,3,40.7,0.0,0.0,40.7,40.7,40.7,0.0
9,1,S1 (shift 9),vr_score,3,0.48100000000000004,0.0,0.0,0.481,0.481,0.481,0.0
9,1,S1 (shift 9),fatigue_index,3,0.3501,0.0,0.0,0.3501,0.3501,0.3501,0.0
9,1,S1 (shift 9),noise_db,3,77.8,0.0,0.0,77.8,77.8,77.8,0.0
9,1,S1 (shift 9),energy_kwh,3,401.0,0.0,0.0,401.0,401.0,401.0,0.0
9,1,S1 (shift 9),defect_rate,3,0.0079,0.0,0.0,0.0079,0.0079,0.0079,0.0
9,1,S1 (shift 9),deadline_gap_pct,3,21.7,0.0,0.0,21.7,21.7,21.7,0.0
9,3,S2 (shift 9),throughput_uph,3,47.9,0.4358898943540695,1.0828979191656734,47.4,48.2,48.1,0.9099997794448216
9,3,S2 (shift 9),vr_score,3,0.46466666666666673,0.008082903768654736,0.020080666666666604,0.46,0.474,0.46,1.7395058325655812
9,3,S2 (shift 9),fatigue_index,3,0.5836666666666667,0.028463368271048558,0.07071263333333336,0.5508,0.6001,0.6001,4.876647904805578
9,3,S2 (shift 9),noise_db,3,84.0,1.5588457268119913,3.8727000000000045,82.2,84.9,84.9,1.8557687223952277
9,3,S2 (shift 9),energy_kwh,3,460.0,3.4641016151377544,8.606,456.0,462.0,462.0,0.7530655685082075
9,3,S2 (shift 9),defect_rate,3,0.009800000000000001,0.00034641016151377535,0.0008605999999999998,0.0094,0.01,0.01,3.5347975664670948
9,3,S2 (shift 9),deadline_gap_pct,3,27.2,3.6715119501371642,9.121277420040098,23.0,29.8,28.8,13.498205699033692
9,5,S3 (shift 9),throughput_uph,3,37.733333333333334,0.05773502691895929,0.14343333333332517,37.7,37.8,37.7,0.15300802187003346
9,5,S3 (shift 9),vr_score,3,0.424,0.0,0.0,0.424,0.424,0.424,0.0
9,5,S3 (shift 9),fatigue_index,3,0.36223333333333335,0.0005859465277082301,0.001455689346819724,0.3618,0.3629,0.362,0.1617594168698528
9,5,S3 (shift 9),noise_db,3,76.93333333333334,0.05773502691895929,0.14343333333332517,76.9,77.0,76.9,0.07504552892412386
9,5,S3 (shift 9),energy_kwh,3,413.0,0.0,0.0,413.0,413.0,413.0,0.0
9,5,S3 (shift 9),defect_rate,3,0.007799999999999999,0.0,0.0,0.0078,0.0078,0.0078,0.0
9,5,S3 (shift 9),deadline_gap_pct,3,44.199999999999996,0.09999999999999787,0.24843382083229068,44.1,44.3,44.2,0.22624434389139791
